WKT,GEOID,LST2015,LST2017,LST2016,LST2018,LST2019,EVI,NDWI,VP1,VP2,AREA
"MULTIPOLYGON (((603786.063478754 5337949.57186621,603754.248167409 5337984.03453123,603717.458473256 5338022.81018001,603659.540680425 5338071.97721377,603635.008238437 5338087.81875106,603611.77655742 5338092.10431048,603568.470835932 5338116.31842035,603518.047955926 5338139.26893569,603474.527569263 5338153.40053466,603442.673064892 5338161.93564643,603389.433538669 5338167.45930963,603366.445991622 5338166.32976959,603357.330792113 5338162.09180514,603340.418852299 5338162.8976632,603345.398992086 5338188.16115646,603370.258449818 5338230.5781886,603375.943767787 5338229.65715135,603378.89386768 5338237.10753227,603390.400634484 5338264.24427783,603384.985466002 5338265.7299426,603403.797881199 5338329.29925498,603405.892945954 5338335.89487511,603409.687663495 5338374.70610598,603412.576855514 5338386.23493063,603407.249078591 5338451.1343547,603395.762234102 5338497.61893948,603379.343794778 5338538.47846146,603358.124351983 5338580.00442004,603367.547510511 5338585.50759366,603384.894934888 5338602.78711141,603380.945157172 5338606.82793886,603380.405418715 5338612.56785139,603382.272648957 5338616.73980779,603386.565970569 5338619.39413446,603390.891004446 5338619.6493062,603396.686527897 5338616.99040317,603464.151044358 5338577.14833336,603484.972468819 5338562.54215484,603487.482697432 5338560.78601643,603495.730303976 5338556.83990517,603579.542897133 5338510.09291103,603708.618060204 5338436.42617175,603728.061487876 5338425.16561084,603881.215258183 5338336.45929909,603916.768940076 5338315.869969,603913.838510932 5338313.03936026,603925.086494064 5338307.32562158,603985.228589397 5338252.14798887,604008.092898637 5338223.55898491,604026.221146114 5338198.22723929,604030.277230846 5338207.62662572,604031.773393056 5338209.56240528,604034.650271176 5338210.87226674,604038.507414821 5338209.85945254,604041.723431369 5338207.76562178,604060.284822186 5338185.70100976,604093.492608191 5338148.21290962,604169.289639051 5338053.53217621,604174.008473305 5338047.81490878,604188.246506034 5338030.57453388,604337.308250424 5337845.38841731,604303.316233002 5337818.13071129,604298.119180149 5337813.97085617,604297.981150666 5337813.85846992,604294.9141672 5337811.40544274,604290.841515555 5337808.1350295,604288.928399315 5337806.60195272,604287.902913338 5337805.77422332,604286.18693243 5337804.40455428,604284.579341201 5337803.12675864,604282.735152831 5337801.65487292,604272.864220501 5337793.72421261,604269.2549412 5337790.83181033,604358.832043321 5337655.78539173,604363.811880192 5337648.28286911,604370.250689312 5337643.70536003,604364.703159636 5337637.8496169,604360.775741898 5337633.70183514,604360.697165741 5337633.62047883,604360.500725351 5337633.41708805,604357.054065286 5337629.79760111,604347.000834999 5337619.12410366,604339.095746054 5337609.11787274,604337.964905969 5337607.44841323,604298.579400662 5337557.41969732,604285.845782114 5337541.61022171,604314.122649306 5337513.98513982,604320.561181198 5337507.69782986,604319.178617073 5337505.55405147,604266.714607462 5337432.52074588,604251.231164549 5337444.33014658,604233.355357666 5337458.01772913,604193.92615913 5337381.74144305,604187.032961466 5337368.74317249,604169.29646047 5337368.66483721,604168.946608355 5337368.65875585,604168.303915036 5337367.66770224,604161.275140279 5337356.71682894,604160.564387802 5337355.61460558,604150.906776062 5337340.58852256,604149.115683025 5337337.7877227,604144.74434198 5337330.99254782,604143.186718652 5337328.56576174,604139.058843043 5337322.14477448,604138.445615722 5337321.1842296,604137.6955751 5337320.04132827,604127.795018316 5337304.61107219,604125.098295891 5337300.41469702,604104.390683051 5337268.20859088,604103.89939786 5337276.33906877,604093.981737529 5337322.29110738,604066.376824666 5337384.31371411,604093.09224004 5337397.04661905,604067.761233997 5337429.49232497,604053.938009809 5337456.80870926,604041.765297585 5337493.86260923,604018.634118082 5337534.35557661,604000.57829844 5337568.17758274,603959.577213214 5337653.65442269,603947.070968504 5337678.8339475,603938.41557266 5337698.76105603,603928.44351475 5337718.5052949,603914.068305644 5337741.91253736,603887.738510565 5337777.17050257,603863.613026102 5337804.68772576,603837.133397097 5337830.73419525,603806.854673552 5337855.60475322,603784.929066179 5337875.06119251,603782.939942979 5337879.62605517,603786.063478754 5337949.57186621)))",VIE0311,31.8056913618922,31.3299211931552,24.0805989281712,30.1473825731649,30.6204500429894,0.307300280790951,0.000511279240303482,978,1319,0.493
"MULTIPOLYGON (((599994.791063231 5333650.66798462,600004.543546918 5333656.2067178,600009.425935784 5333660.06104936,600152.850019043 5333659.3232667,600171.4679695 5333654.69737344,600176.065894127 5333664.56597928,600182.123536345 5333699.18672136,600192.91977869 5333701.62399888,600214.212506845 5333703.03379729,600231.069641804 5333702.49677664,600334.520361681 5333646.43162538,600329.914563869 5333638.74259572,600373.415098446 5333615.94141636,600381.179155179 5333612.19680934,600387.302924039 5333615.96272524,600406.780487745 5333605.02258363,600455.766611631 5333579.55705787,600464.133960483 5333575.04303181,600529.900481671 5333539.0704297,600543.424773395 5333531.81636171,600609.754465516 5333501.41281042,600616.838624327 5333496.51653445,600614.321245865 5333490.05362989,600650.896275163 5333467.6220374,600719.164754981 5333434.97244458,600738.856120507 5333412.87743988,600938.373712324 5333333.26434546,600969.375631267 5333317.3850461,601202.586728761 5333237.3273341,601218.949762888 5333231.85233898,601225.350966042 5333220.22504555,601223.01085425 5333211.61548774,601187.622303047 5333104.16437224,601183.262795548 5333090.9303219,601089.34948907 5332805.75519697,601067.555036973 5332735.3755743,601057.026299431 5332697.96745243,600969.810568164 5332404.80989133,600946.656323264 5332323.4880956,600943.723272059 5332316.77800389,600936.539789445 5332314.15354585,600915.745906721 5332319.71158742,600910.841699292 5332304.44835291,600936.725600735 5332296.54903832,600883.828484058 5332088.3968838,600871.303652061 5332029.47689095,600860.935578638 5331984.54256674,600828.579045956 5331859.66657407,600825.598950155 5331832.6382899,600822.136168571 5331785.0442728,600811.485694981 5331721.82741268,600811.304158408 5331719.61454455,600804.314367238 5331722.53274762,600801.383570966 5331723.75167914,600798.289024081 5331725.1877381,600795.849753038 5331726.31521974,600790.225626687 5331728.89718912,600782.725560274 5331732.98637671,600775.123974485 5331737.16378926,600766.288256517 5331742.73958282,600639.768515437 5331822.53146148,600610.033703523 5331842.60232849,600591.684749988 5331858.22155828,600589.320162683 5331860.2302218,600588.366852063 5331861.00356124,600549.55829284 5331892.29534389,600528.030463414 5331908.44927767,600512.336145351 5331918.02540041,600510.284623881 5331919.2795995,600506.491942931 5331920.61354146,600501.773755703 5331922.27136382,600497.645487706 5331923.92943398,600487.048894082 5331926.11507021,600467.09921506 5331928.54819568,600459.27827275 5331929.81216891,600450.621264706 5331931.4315721,600441.472905642 5331933.13242907,600399.975435869 5331944.81003139,600364.608250824 5331955.27428268,600357.824182981 5331957.28617009,600281.023709353 5331984.3684859,600273.562540674 5331986.218631,600267.090671692 5331987.52603266,600253.66304872 5331989.79247529,600236.753952557 5331991.01857386,600223.984680828 5331990.49681647,600210.675989989 5331989.94569225,600197.499426184 5331989.84680435,600187.524010383 5331990.23346285,600171.084366645 5331991.48771272,600160.989028335 5331993.02213805,600142.578922924 5331997.77170078,600142.414626558 5331996.86896452,600131.050061339 5332000.67104462,600128.224260836 5332001.60183369,600115.311854101 5332005.86696415,600114.125245623 5332006.2562997,600102.017528519 5332010.24544488,600069.233865595 5332021.06451678,600063.239460791 5332023.09011772,600062.55541423 5332023.3282034,600057.868434072 5332024.91657392,600055.032117479 5332025.87717606,600050.868211385 5332027.28465697,600045.919607543 5332028.96847,600045.829125591 5332028.99689444,600038.335989761 5332031.53639208,600031.828507066 5332033.74305586,600015.051893913 5332039.4308693,600007.03985156 5332041.91135985,599991.458181311 5332046.73004491,599983.131238419 5332049.49502747,599960.735272184 5332056.9149933,599953.6152765 5332059.27099611,599919.925936754 5332070.42428273,599915.179331248 5332071.99161907,599910.21656625 5332073.91515354,599903.461723443 5332076.54746296,599893.304557037 5332080.49049503,599892.690480436 5332080.72979587,599881.244393374 5332084.6204434,599880.982943286 5332084.70589026,599874.495454146 5332086.9128996,599868.269588799 5332089.02446635,599867.324092446 5332089.34799866,599865.523755284 5332089.95664319,599856.783172407 5332092.93441027,599840.33815898 5332098.52799169,599838.165724982 5332099.26015582,599830.24000068 5332101.95211584,599827.172222436 5332102.99868462,599805.476828806 5332110.38081998,599804.722465684 5332110.63768134,599797.752407455 5332112.99628667,599776.268313257 5332120.30210171,599763.4876708 5332123.88960274,599757.991738937 5332125.42392476,599754.154294633 5332126.45712417,599745.886536418 5332128.69320117,599736.634341338 5332131.19214169,599725.86533466 5332134.09467865,599633.664299826 5332159.02965831,599625.466860775 5332161.24695804,599623.206376675 5332161.8676065,599622.261922576 5332162.13116446,599616.957125487 5332163.59881465,599607.583248868 5332166.19562675,599602.228126377 5332167.68240004,599594.190444929 5332169.91247308,599583.952600967 5332172.74424481,599581.641791505 5332173.38401636,599575.613660903 5332175.04907424,599573.935877244 5332175.50986648,599569.3242541 5332176.78958313,599566.088982062 5332177.69325977,599560.31195866 5332179.29268849,599558.151952412 5332179.88508601,599555.841143084 5332180.52485748,599551.450466492 5332181.74841978,599545.231376931 5332183.47015252,599544.728989346 5332183.61140624,599543.060854218 5332184.09236337,599532.720971296 5332187.0423461,599525.224793196 5332189.1818375,599524.15969684 5332189.48329449,599520.140075489 5332190.64331108,599517.627964086 5332191.35957523,599509.749867531 5332193.61241668,599495.93325531 5332197.55186922,599482.076313616 5332201.51061831,599470.580854039 5332204.79048142,599458.612994255 5332208.21211889,599449.41852201 5332210.84204122,599433.361072594 5332215.42247905,599419.835725916 5332219.28699998,599416.871379567 5332220.13538987,599402.944123448 5332224.11291338,599396.794484706 5332225.86584722,599392.463610019 5332227.10044597,599389.177666459 5332228.04323633,599388.856416319 5332228.11764558,599382.240627883 5332229.65251002,599379.61047922 5332230.25673792,599378.797358226 5332230.44258742,599371.017038232 5332232.2471853,599368.406880957 5332232.85176042,599365.09816824 5332233.95413398,599359.808330383 5332235.71200369,599356.368979648 5332236.8521027,599344.421386841 5332240.83401606,599344.391226238 5332240.84349084,599336.935207562 5332242.97367913,599330.845890935 5332244.70766284,599323.32955128 5332246.85680054,599317.662136019 5332248.47812854,599312.617750562 5332249.92030383,599302.146193151 5332252.96798268,599300.53838013 5332253.42998969,599294.448022241 5332255.22394704,599293.553547128 5332255.4883727,599287.664317878 5332257.21583291,599286.840159637 5332257.46148263,599280.930591905 5332259.20858685,599275.955829212 5332260.67196858,599269.262606925 5332262.63542995,599264.498794926 5332264.04248381,599262.026493963 5332264.76943723,599165.050929024 5332293.46091222,599110.888337248 5332310.7176707,599108.585963238 5332311.44757524,599103.347669273 5332313.11635011,599099.274600873 5332314.47540922,599098.825712805 5332316.71731243,599114.65003288 5332374.48453583,599122.646479112 5332408.58891893,599130.997166217 5332436.69025618,599148.141576324 5332485.23164993,599157.417054481 5332525.13748759,599187.146373283 5332618.77153746,599208.611028438 5332678.77648096,599206.406502237 5332756.75782227,599227.376602635 5332836.02162674,599254.389288783 5332920.26976267,599283.126556419 5332988.69997136,599258.613377115 5333024.17936455,599355.590122328 5333386.79624785,599329.374345954 5333398.83914634,599363.824898367 5333420.41487753,599382.742948724 5333483.11528547,599402.14960088 5333514.23836735,599405.380185829 5333513.60458444,599418.374567604 5333548.93569559,599504.023322126 5333737.69896912,599520.936383857 5333731.06372822,599608.099875616 5333717.54007099,599645.00228588 5333711.94202646,599718.433706248 5333700.36949553,599728.458549403 5333698.86388525,599799.663554888 5333687.10268802,599839.219422189 5333675.53152813,599873.276135468 5333670.28398373,599911.617154148 5333664.18099423,599994.791063231 5333650.66798462)))",VIE2318,33.1261139719002,31.9681098183055,24.6916373686694,32.1440847375673,31.9562598585679,0.242056600527005,9.09040323887599e-05,1863,2290,2.785
"MULTIPOLYGON (((603536.87681196 5346397.65981988,603521.630960633 5346441.18913977,603515.980708495 5346463.64805218,603519.183067229 5346465.21360479,603529.247253122 5346521.20197656,603540.853719642 5346559.23938236,603544.280160372 5346566.88809625,603544.041793521 5346619.64752733,603546.835147906 5346624.60554885,603552.838972592 5346641.57799453,603558.753624411 5346664.24819538,603560.277422329 5346669.76404983,603594.157943967 5346790.70912147,603598.498075051 5346798.71370038,603609.393915279 5346814.96139801,603612.746934899 5346820.50909256,603617.794763722 5346840.70451058,603682.016580582 5346833.83330696,603685.934839308 5346833.33157615,603716.332402809 5346832.11087927,603742.106173298 5346825.9702883,603831.312869052 5346803.13594215,603861.523832881 5346795.40278148,603939.702834166 5346775.38611524,604046.807025562 5346747.403919,604033.174379082 5346709.16121504,604010.504343744 5346645.55425359,604036.1695213 5346636.46211155,604013.888218116 5346576.37149672,604058.730337959 5346559.85406046,604166.776060509 5346519.13971896,604321.851650115 5346460.87610327,604316.496913458 5346438.20561003,604321.326279722 5346437.05981123,604320.225762438 5346432.50120082,604332.227571594 5346431.74020521,604342.544792417 5346430.67992208,604340.855629748 5346421.4516242,604330.969002483 5346423.04933844,604325.935402123 5346422.14182833,604321.822646285 5346420.03049138,604320.209261313 5346418.51258938,604319.733685658 5346414.81475413,604280.913532384 5346378.3233957,604267.631868153 5346343.46638627,604279.146885749 5346339.07734981,604248.44385224 5346260.18238027,604230.467919039 5346230.77301382,604208.505977469 5346197.71470664,604191.661026502 5346176.28407349,604175.059291571 5346167.30617923,604160.209520795 5346157.62886472,604125.069818475 5346113.04258071,604106.583697489 5346094.5630341,604094.057918036 5346076.59717277,604091.581540304 5346072.3845761,604090.362795597 5346068.87378529,604089.879120504 5346066.21568643,604089.739824617 5346063.30361239,604089.82261738 5346059.69548779,604089.10876347 5346051.30407262,604088.423687008 5346049.3023892,604064.748649094 5346015.284401,604080.737752093 5346004.88395644,604084.72270715 5346002.27363195,604108.612446421 5345986.61133601,604094.617227566 5345973.21935082,604073.64280316 5345986.83263693,604060.962850499 5345994.96095396,603993.51240648 5346039.69153282,603958.36899861 5346062.5370739,603932.425008575 5346077.8836415,603866.303440697 5346119.79766364,603846.112766753 5346127.44529825,603820.03831457 5346142.81958329,603620.595406667 5346162.18570035,603610.80181321 5346149.24680376,603587.856687878 5346141.65834006,603566.383717307 5346209.19636326,603561.771812815 5346225.42411296,603546.655635542 5346264.37625572,603577.331810211 5346272.99916993,603536.87681196 5346397.65981988)))",VIE2121,35.4111787065814,31.542104394548,27.4150655850699,28.9700002837446,31.8791709007978,0.192925330930896,0.00105628868435451,515,729,0.423
